"Time Created","Screen Name","Follower Count","Full Text","Location","Hashtags","Mentions","Platform"
"Sat Apr 01 18:42:17 +0000 2017","LeslieM31688562","471","RT @Missy4Trump: The only hacking I saw during the election..... 😄
#russianhacking 
#russiagate https://t.co/2XZ9wPDmXR","","['russianhacking', 'russiagate']","[u'Missy4TRiUMPh\U0001f1fa\U0001f1f8']","Android"
"Sat Apr 01 18:42:24 +0000 2017","NeiljaHarewood","337","RT @RepSwalwell: Our #RussianHacking investigation must be independent, credible, &amp; make progress. Nunes must step aside &amp; ind. comm…","San Pedro, CA","['RussianHacking']","[u'Rep. Eric Swalwell']","Android"
"Sat Apr 01 18:49:16 +0000 2017","GrosecloseChip","121","RT @Wordsmiter: @Vindic8tr @WDFx2EU95 @davidbrockdc @selectedwisdom @RepAdamSchiff What does that say on your shirt, @AdamSchiffCA…","","[]","[u'Millennial Mom\U0001f1fa\U0001f1f8', u'Vindic8tr', u'MicroMagicJingle\u2122', u'David Brock', u'Clint Watts', u'Adam Schiff', u'Adam Schiff']","iPhone"
"Sat Apr 01 18:51:25 +0000 2017","BarbaraLNewsome","1247","RT @ZULU401: @wikileaks #wikileaks https://t.co/Z5dPDEcXud","","['wikileaks']","[u'Socially Dull', u'WikiLeaks']","Android"
"Sat Apr 01 18:56:17 +0000 2017","lilsister7","3364","RT @vk3179: @WeAreMAG #MakingAmericaGreat is a lie! @realDonaldTrump @POTUS is a con-man #russiagate #Trumprussia #russianhacking #TrumpImp…","The Right Side of History","['MakingAmericaGreat', 'russiagate', 'Trumprussia', 'russianhacking']","[u'V', u'Making America Great', u'Donald J. Trump', u'President Trump']","iPhone"
"Sat Apr 01 18:56:23 +0000 2017","borislapin7pd","9","RT @YeoEuiJu777: #Russianhacking Old but I assume most left wingers didn't see just how far their side would go to smear trump. All…","","['Russianhacking']","[u'\uc5ec\uc758\uc8fc']","Twitter Web Client"
"Sat Apr 01 18:59:06 +0000 2017","TamiSFGiantFan","636","RT @vk3179: @WeAreMAG #MakingAmericaGreat is a lie! @realDonaldTrump @POTUS is a con-man #russiagate #Trumprussia #russianhacking #TrumpImp…","Rural Northern California","['MakingAmericaGreat', 'russiagate', 'Trumprussia', 'russianhacking']","[u'V', u'Making America Great', u'Donald J. Trump', u'President Trump']","iPhone"
"Sat Apr 01 18:59:31 +0000 2017","wellnessdoll","1154","#russiahacking #trumprussia https://t.co/0Cn6tJwsYt","Los Angeles, CA","['russiahacking', 'trumprussia']","[]","Android"
"Sat Apr 01 19:01:11 +0000 2017","ParisseMining","844","About time!! https://t.co/J7O3qdduOC","USA","[]","[]","Android"
"Sat Apr 01 19:01:47 +0000 2017","ruthcooke","24","RT @ThePeoplesCube: Democrats' current truth: We have always been at war with the Motherland https://t.co/ylxrgIsfvC
#RussianCollusion…","","['RussianCollusion']","[u""The People's Cube""]","Twitter Web Client"
"Sat Apr 01 19:04:48 +0000 2017","Trumps_Troll","1717","RT @Trumps_Troll: #DemocRATS call for Overthrow of @POTUS W/ NO EVIDENCE of #RussianHacking. #RussiaGate 👉 @johnPodesta #ClintonCash…","PortLibstainski Oregon","['DemocRATS', 'RussianHacking', 'RussiaGate', 'ClintonCash']","[u'Pedos Fear @POTUS', u'President Trump', u'John Podesta']","iPhone"
"Sat Apr 01 19:04:58 +0000 2017","Trumps_Troll","1717","RT @Trumps_Troll: #DemocRATS call for Overthrow of @POTUS W/ NO EVIDENCE of #RussianHacking. #RussiaGate 👉 @johnPodesta #ClintonCash…","PortLibstainski Oregon","['DemocRATS', 'RussianHacking', 'RussiaGate', 'ClintonCash']","[u'Pedos Fear @POTUS', u'President Trump', u'John Podesta']","iPhone"
"Sat Apr 01 19:05:27 +0000 2017","1leomom","160","RT @madseccostumes: @LadyLiberty411 @irisbreeze @SenateDems Mercers must be stopped. It is a cyber  war launched against our democracy.…","","[]","[u'Mad Sec Costumes', u'Breaking News', u'Jan #DemForce \u2744\ufe0f\U0001f1fa\U0001f1f8', u'Senate Democrats']","Android"
"Sat Apr 01 19:05:27 +0000 2017","Trumps_Troll","1717","RT @Trumps_Troll: @funder @CBSNews NO EVIDENCE of #RussianHacking a #DemocRAT Lie. #RussiaGate is @johnPodesta #UraniumOne &amp;…","PortLibstainski Oregon","['RussianHacking', 'DemocRAT', 'RussiaGate', 'UraniumOne']","[u'Pedos Fear @POTUS', u'Scott Dworkin', u'CBS News', u'John Podesta']","iPhone"
"Sat Apr 01 19:05:35 +0000 2017","Trumps_Troll","1717","RT @Trumps_Troll: @AlumniUSC @Funder NO EVIDENCE of #RussianHacking a #DemocRAT Lie. #RussiaGate 👉 @johnPodesta #UraniumOne…","PortLibstainski Oregon","['RussianHacking', 'DemocRAT', 'RussiaGate', 'UraniumOne']","[u'Pedos Fear @POTUS', u'USC', u'Scott Dworkin', u'John Podesta']","iPhone"
"Sat Apr 01 19:05:41 +0000 2017","Trumps_Troll","1717","RT @Trumps_Troll: @paramikids_moo @MarkRus29015618 @JalyIV @viking053 @DonaldJTrumpJr NO EVIDENCE of #RussianHacking a #DemocRAT Lie.…","PortLibstainski Oregon","['RussianHacking', 'DemocRAT']","[u'Pedos Fear @POTUS', u'Moo', u'Mark Russell', u'Jaly', u'Mike', u'Donald Trump Jr.']","iPhone"
"Sat Apr 01 19:06:10 +0000 2017","united__UK","1962","RT @WG_Burton: @therealcornett @Rep_DevinNunes @realDonaldTrump This is the same guy who used the so-called #RussianHacking to fed…","Falkirk","['RussianHacking']","[u'Greg Burton', u'Josh Cornett', u'Rep. Devin Nunes', u'Donald J. Trump']","Twitter Web Client"
"Sat Apr 01 19:07:36 +0000 2017","RonPyke","163","RT @vk3179: @WeAreMAG #MakingAmericaGreat is a lie! @realDonaldTrump @POTUS is a con-man #russiagate #Trumprussia #russianhacking #TrumpImp…","Indiana, USA","['MakingAmericaGreat', 'russiagate', 'Trumprussia', 'russianhacking']","[u'V', u'Making America Great', u'Donald J. Trump', u'President Trump']","iPhone"
"Sat Apr 01 19:08:52 +0000 2017","Trumps_Troll","1717","RT @Trumps_Troll: @RubyCodpiece Clapper, Comey &amp; top intelligence officials Agree 👉 NO Evidence of #RussianHacking in Election @POTUS…","PortLibstainski Oregon","['RussianHacking']","[u'Pedos Fear @POTUS', u'Impeach Trump', u'President Trump']","iPhone"
"Sat Apr 01 19:10:02 +0000 2017","BarbaraLNewsome","1247","RT @HAGOODMANAUTHOR: And... nobody listened to @HAGOODMANAUTHOR when I warned you Trump would beat Clinton and turn the tables on…","","[]","[u'H. A. Goodman', u'H. A. Goodman']","Android"
"Sat Apr 01 19:11:33 +0000 2017","88marciaramalho","261","RT @ScottsHumor: Listen to the new message on the Russian Ministry of Foreign Affairs answering machine
#russianhacking #Trump 
https://t.c…","Rio de Janeiro","['russianhacking', 'Trump']","[u""Scott's Humor""]","Twitter Web Client"
"Sat Apr 01 19:13:05 +0000 2017","futurepundit","1282","RT @ThePeoplesCube: Democrats' current truth: We have always been at war with the Motherland https://t.co/ylxrgIsfvC
#RussianCollusion…","","['RussianCollusion']","[u""The People's Cube""]","Twitter Web Client"
"Sat Apr 01 19:14:23 +0000 2017","dalesdaman88","1534","RT @LauraJean1005: Hillary Hacking #TrumpTVshows #PodestaGate #HillaryGate #ObamaGate #ComeyGate Dems falling down like daisies https://t.c…","","['TrumpTVshows', 'PodestaGate', 'HillaryGate', 'ObamaGate', 'ComeyGate']","[u'LauraJean1005']","iPhone"
"Sat Apr 01 19:17:47 +0000 2017","reeeeedeee","1095","RT @realmattcloud: #whowasjohnmcmahon #ThingsAnnoyingCoworkersDo  #ThursdayThoughts #MAGA #CIA #CIAleaks #irancontra…","H-Town, TX/Vertical Assembly","['whowasjohnmcmahon', 'ThingsAnnoyingCoworkersDo', 'ThursdayThoughts', 'MAGA', 'CIA', 'CIAleaks', 'irancontra']","[u'Matt Cloud']","Twitter Web Client"
"Sat Apr 01 19:18:13 +0000 2017","WhiteWolfSasha","1008","RT @Missy4Trump: The only hacking I saw during the election..... 😄
#russianhacking 
#russiagate https://t.co/2XZ9wPDmXR","USA","['russianhacking', 'russiagate']","[u'Missy4TRiUMPh\U0001f1fa\U0001f1f8']","iPad"
"Sat Apr 01 19:24:59 +0000 2017","Trumps_Troll","1717","@funder NO EVIDENCE of #RussianHacking! #RussiaGate 👉 #PodestaGroup #UraniumOne #SberBank #ClintonCash 👉… https://t.co/PqSRoI4F8g","PortLibstainski Oregon","['RussianHacking', 'RussiaGate', 'PodestaGroup', 'UraniumOne', 'SberBank', 'ClintonCash']","[u'Scott Dworkin']","iPhone"
"Sat Apr 01 19:25:27 +0000 2017","Trumps_Troll","1717","RT @Trumps_Troll: @funder NO EVIDENCE of #RussianHacking! #RussiaGate 👉 #PodestaGroup #UraniumOne #SberBank #ClintonCash 👉…","PortLibstainski Oregon","['RussianHacking', 'RussiaGate', 'PodestaGroup', 'UraniumOne', 'SberBank', 'ClintonCash']","[u'Pedos Fear @POTUS', u'Scott Dworkin']","iPhone"
"Sat Apr 01 19:25:51 +0000 2017","mariwilliams007","425","RT @HAGOODMANAUTHOR: And... nobody listened to @HAGOODMANAUTHOR when I warned you Trump would beat Clinton and turn the tables on…","Narnia","[]","[u'H. A. Goodman', u'H. A. Goodman']","iPhone"
"Sat Apr 01 19:26:53 +0000 2017","gg123rizzi","329","RT @LauraJean1005: Hillary Hacking #TrumpTVshows #PodestaGate #HillaryGate #ObamaGate #ComeyGate Dems falling down like daisies https://t.c…","USA","['TrumpTVshows', 'PodestaGate', 'HillaryGate', 'ObamaGate', 'ComeyGate']","[u'LauraJean1005']","iPad"
"Sat Apr 01 19:29:37 +0000 2017","HAGOODMANAUTHOR","22593","#russianhacking WE'RE #1!!! https://t.co/QhfkxR2pGk #cybersecurity #TrumpRussiaCollusion #Russia","https://counterpropa.com/","['russianhacking', 'cybersecurity', 'TrumpRussiaCollusion', 'Russia']","[]","Twitter Web Client"
"Sat Apr 01 19:30:03 +0000 2017","TerriMarsh11","6698","RT @Trumps_Troll: @funder NO EVIDENCE of #RussianHacking! #RussiaGate 👉 #PodestaGroup #UraniumOne #SberBank #ClintonCash 👉…","Corrupt CA **President Trump**","['RussianHacking', 'RussiaGate', 'PodestaGroup', 'UraniumOne', 'SberBank', 'ClintonCash']","[u'Pedos Fear @POTUS', u'Scott Dworkin']","Twitter Web Client"
"Sat Apr 01 19:30:27 +0000 2017","MaryPatriotNews","12781","#JusticeforRyanOwens #NavySealOwens #Yemen #NavySEAL 
#RussianHacking #TheResistance #NotMyPresident #TrumpLeaks … https://t.co/nJKxFeHniJ","Glens Falls, NY","['JusticeforRyanOwens', 'NavySealOwens', 'Yemen', 'NavySEAL', 'RussianHacking', 'TheResistance', 'NotMyPresident', 'TrumpLeaks']","[]","The Social Jukebox"
"Sat Apr 01 19:30:49 +0000 2017","StashPrada","149","RT @HAGOODMANAUTHOR: #russianhacking WE'RE #1!!! https://t.co/QhfkxR2pGk #cybersecurity #TrumpRussiaCollusion #Russia","","['russianhacking', 'cybersecurity', 'TrumpRussiaCollusion', 'Russia']","[u'H. A. Goodman']","Twitter Web Client"
"Sat Apr 01 19:30:50 +0000 2017","fwdcrocblu","1742","RT @RepSwalwell: Hiding? I'll be on Capitol Hill tomorrow for a #RussianHacking hearing. Why don't you show up &amp; explain why you hel…","","['RussianHacking']","[u'Rep. Eric Swalwell']","Android"
"Sat Apr 01 19:31:02 +0000 2017","soulofme","170","RT @MaryPatriotNews: #JusticeforRyanOwens #NavySealOwens #Yemen #NavySEAL 
#RussianHacking #TheResistance #NotMyPresident #TrumpLeaks …","Planet Insane, TX","['JusticeforRyanOwens', 'NavySealOwens', 'Yemen', 'NavySEAL', 'RussianHacking', 'TheResistance', 'NotMyPresident', 'TrumpLeaks']","[u'Mary Budesheim']","iPad"
"Sat Apr 01 19:31:04 +0000 2017","CodeMorsel","99","RT @HAGOODMANAUTHOR: #russianhacking WE'RE #1!!! https://t.co/QhfkxR2pGk #cybersecurity #TrumpRussiaCollusion #Russia","","['russianhacking', 'cybersecurity', 'TrumpRussiaCollusion', 'Russia']","[u'H. A. Goodman']","Mobile Web"
"Sat Apr 01 19:31:11 +0000 2017","hi_pah","1068","RT @RepSwalwell: Hiding? I'll be on Capitol Hill tomorrow for a #RussianHacking hearing. Why don't you show up &amp; explain why you hel…","Rust Belt USA","['RussianHacking']","[u'Rep. Eric Swalwell']","Twitter Web Client"
"Sat Apr 01 19:31:28 +0000 2017","35leosa","4369","RT @Trumps_Troll: @funder NO EVIDENCE of #RussianHacking! #RussiaGate 👉 #PodestaGroup #UraniumOne #SberBank #ClintonCash 👉…","New York, USA","['RussianHacking', 'RussiaGate', 'PodestaGroup', 'UraniumOne', 'SberBank', 'ClintonCash']","[u'Pedos Fear @POTUS', u'Scott Dworkin']","Android"
"Sat Apr 01 19:33:35 +0000 2017","xavvypls","2594","HAGOODMANAUTHOR: #russianhacking WE'RE #1!!! https://t.co/LSaLHp0Urs #cybersecurity #TrumpRussiaCollusion #Russia","North Carolina","['russianhacking', 'cybersecurity', 'TrumpRussiaCollusion', 'Russia']","[]","ifttt"
"Sat Apr 01 19:34:08 +0000 2017","CIDdrWHO","2510","RT @HAGOODMANAUTHOR: And... nobody listened to @HAGOODMANAUTHOR when I warned you Trump would beat Clinton and turn the tables on…","Chicago, Illinois, USA","[]","[u'H. A. Goodman', u'H. A. Goodman']","Twitter Web Client"
"Sat Apr 01 19:34:52 +0000 2017","pullmanwash","126","How can #Russia hack our elections when our Elections are not involved with an Internet infrastructure. It's all offline. #russianhacking","Pullman WA","['Russia', 'russianhacking']","[]","Twitter Web Client"
"Sat Apr 01 19:35:09 +0000 2017","RetnuhOopoos","28","RT @killerbee805: @HillaryClinton @realDonaldTrump 
#SheWon #MadamPOTUS #TheResistance #russianhacking #Trumprussia https://t.co/8s5eueGfCY","","['SheWon', 'MadamPOTUS', 'TheResistance', 'russianhacking', 'Trumprussia']","[u""Lil' Kim Ms. G.O.A.T"", u'Hillary Clinton', u'Donald J. Trump']","iPhone"
"Sat Apr 01 19:36:02 +0000 2017","Casandra_aqui","1300","RT @HAGOODMANAUTHOR: #russianhacking WE'RE #1!!! https://t.co/QhfkxR2pGk #cybersecurity #TrumpRussiaCollusion #Russia","","['russianhacking', 'cybersecurity', 'TrumpRussiaCollusion', 'Russia']","[u'H. A. Goodman']","Twitter Web Client"
"Sat Apr 01 19:36:44 +0000 2017","KattyKissem","1432","RT @allanimallan: @EricBoehlert @LouiseMensch #TrumpRussia #RussianHacking #Russiagate #FISA #Trumpeachment https://t.co/1tPZdZqLzR","United States","['TrumpRussia', 'RussianHacking', 'Russiagate', 'FISA', 'Trumpeachment']","[u'Allan\U0001f463', u'Eric Boehlert', u'Louise Mensch']","iPhone"
"Sat Apr 01 19:36:44 +0000 2017","zombieninja420","3193","I did. Lol and i never doubted it. He's destroying them now hahaha https://t.co/R4J4F5EsoX","let's go with.... ""Not Russia""","[]","[]","Android"
"Sat Apr 01 19:38:27 +0000 2017","Eradona","1381","RT @iwantnewpres: @JordanUhl The #PurchasedParty is power drunk, wants to provide for the #GreedyOnePercent #HABITUALLIERS…","Florida","['PurchasedParty', 'GreedyOnePercent', 'HABITUALLIERS']","[u'Judy Hines', u'Jordan Uhl']","iPad"
"Sat Apr 01 19:39:45 +0000 2017","SheilaToomey","644","#TrumpRussiaCoverUp 
#trumprussia
#russiagate
#russianhacking 
#trump https://t.co/KWSAoy6ieB","","['TrumpRussiaCoverUp', 'trumprussia', 'russiagate', 'russianhacking', 'trump']","[]","Twitter Web Client"
"Sat Apr 01 19:41:26 +0000 2017","MEEggert","111","RT @riker1191: It's becoming quite obvious that Trump was involved in Criminal Activity with Russia during the Election and has to…","Saint Petersburg, Florida","[]","[u'Riker']","iPad"
"Sat Apr 01 19:44:00 +0000 2017","BrianSwiftie13","20151","RT @HAGOODMANAUTHOR: #russianhacking WE'RE #1!!! https://t.co/QhfkxR2pGk #cybersecurity #TrumpRussiaCollusion #Russia","Tennessee ,USA","['russianhacking', 'cybersecurity', 'TrumpRussiaCollusion', 'Russia']","[u'H. A. Goodman']","Twitter Web Client"
"Sat Apr 01 19:44:35 +0000 2017","idebbie1","2483","RT @Trumps_Troll: @funder NO EVIDENCE of #RussianHacking! #RussiaGate 👉 #PodestaGroup #UraniumOne #SberBank #ClintonCash 👉…","kenner la.","['RussianHacking', 'RussiaGate', 'PodestaGroup', 'UraniumOne', 'SberBank', 'ClintonCash']","[u'Pedos Fear @POTUS', u'Scott Dworkin']","iPad"
"Sat Apr 01 19:46:13 +0000 2017","SkyeShepard","10456","RT @Missy4Trump: The only hacking I saw during the election..... 😄
#russianhacking 
#russiagate https://t.co/2XZ9wPDmXR","Not Lost In A Lost World- IN","['russianhacking', 'russiagate']","[u'Missy4TRiUMPh\U0001f1fa\U0001f1f8']","iPhone"
"Sat Apr 01 19:47:14 +0000 2017","Forbrydelsenfan","1645","RT @HAGOODMANAUTHOR: #russianhacking WE'RE #1!!! https://t.co/QhfkxR2pGk #cybersecurity #TrumpRussiaCollusion #Russia","North Dakota, USA StandingRock","['russianhacking', 'cybersecurity', 'TrumpRussiaCollusion', 'Russia']","[u'H. A. Goodman']","Android"
"Sat Apr 01 19:47:59 +0000 2017","JimHumbert","6100","RT @Missy4Trump: The only hacking I saw during the election..... 😄
#russianhacking 
#russiagate https://t.co/2XZ9wPDmXR","United States","['russianhacking', 'russiagate']","[u'Missy4TRiUMPh\U0001f1fa\U0001f1f8']","Android"
"Sat Apr 01 19:48:46 +0000 2017","LoriPatriot","6355","@seanhannity The only hacking I saw during the election..... 😄 #russianhacking  #russiagate https://t.co/7LBvpFsWpd https://t.co/JxFEe3rxue","","['russianhacking', 'russiagate']","[u'Sean Hannity']","Twitter Web Client"
"Sat Apr 01 19:49:08 +0000 2017","hale4jesus","16492","RT @LoriPatriot: @seanhannity The only hacking I saw during the election..... 😄 #russianhacking  #russiagate https://t.co/7LBvpFsWpd https:…","","['russianhacking', 'russiagate']","[u'Lori Patriot', u'Sean Hannity']","Android"
"Sat Apr 01 19:49:51 +0000 2017","dp_shepard","83","RT @LoriPatriot: @seanhannity The only hacking I saw during the election..... 😄 #russianhacking  #russiagate https://t.co/7LBvpFsWpd https:…","United States","['russianhacking', 'russiagate']","[u'Lori Patriot', u'Sean Hannity']","Android"
"Sat Apr 01 19:50:39 +0000 2017","menbearpig1","1186","RT @Missy4Trump: The only hacking I saw during the election..... 😄
#russianhacking 
#russiagate https://t.co/2XZ9wPDmXR","","['russianhacking', 'russiagate']","[u'Missy4TRiUMPh\U0001f1fa\U0001f1f8']","Android"
"Sat Apr 01 19:50:42 +0000 2017","LikemeeNahgonne","67","RT @Missy4Trump: The only hacking I saw during the election..... 😄
#russianhacking 
#russiagate https://t.co/2XZ9wPDmXR","","['russianhacking', 'russiagate']","[u'Missy4TRiUMPh\U0001f1fa\U0001f1f8']","Android"
"Sat Apr 01 19:51:30 +0000 2017","trippinsmiley","124","RT @LoriPatriot: @seanhannity The only hacking I saw during the election..... 😄 #russianhacking  #russiagate https://t.co/7LBvpFsWpd https:…","here, Or","['russianhacking', 'russiagate']","[u'Lori Patriot', u'Sean Hannity']","Android"
"Sat Apr 01 19:51:36 +0000 2017","Gr8boxingtrolls","245","RT @Missy4Trump: The only hacking I saw during the election..... 😄
#russianhacking 
#russiagate https://t.co/2XZ9wPDmXR","","['russianhacking', 'russiagate']","[u'Missy4TRiUMPh\U0001f1fa\U0001f1f8']","Mobile Web"
"Sat Apr 01 19:52:28 +0000 2017","Trumps_Troll","1717","RT @Trumps_Troll: @funder NO EVIDENCE of #RussianHacking! #RussiaGate 👉 #PodestaGroup #UraniumOne #SberBank #ClintonCash 👉…","PortLibstainski Oregon","['RussianHacking', 'RussiaGate', 'PodestaGroup', 'UraniumOne', 'SberBank', 'ClintonCash']","[u'Pedos Fear @POTUS', u'Scott Dworkin']","iPhone"
